0.145660761	0.067784844	0.16294222	0.623612175
0.155781801	0.068408997	0.161605635	0.614203567
0.164174903	0.068814504	0.161067017	0.605943575
0.171021192	0.069318976	0.160277145	0.599382686
0.177285386	0.06985446	0.159386915	0.593473239
0.183504656	0.070766417	0.158770048	0.586958879
0.190679774	0.071707906	0.158426698	0.579185622
0.197180256	0.072545855	0.157801039	0.57247285
0.20239376	0.073710496	0.156979082	0.566916662
0.207006528	0.074728929	0.156119736	0.562144806
0.212916542	0.075535476	0.155175781	0.556372201
0.219248484	0.076083769	0.154326131	0.550341615
0.225352786	0.076503322	0.1530335	0.545110392
0.231898497	0.076812797	0.151417026	0.53987168
0.238205861	0.077227814	0.149786167	0.534780158
0.244722122	0.07754074	0.14822949	0.529507649
0.251272447	0.077721316	0.146785322	0.524220914
0.257250446	0.077916991	0.145390163	0.519442399
0.262583355	0.078006714	0.143989471	0.51542046
0.266941203	0.07821534	0.142752241	0.512091216
0.270365284	0.078464069	0.141664341	0.509506306
0.273812916	0.078810453	0.140546631	0.506829999
0.277614353	0.078969593	0.139038035	0.504378019
0.280868019	0.079064	0.137471468	0.502596513
0.28374165	0.079517676	0.135905818	0.500834855
0.285723242	0.080245859	0.134333617	0.499697282
0.287830899	0.080954656	0.132687754	0.498526691
0.289781988	0.081768349	0.131002912	0.497446751
0.290930952	0.082484787	0.129226665	0.497357596
0.291318692	0.083186427	0.127556607	0.497938274
0.291302359	0.08389018	0.126147982	0.49865948
0.291405097	0.084536387	0.124858402	0.499200115
0.29137913	0.085357691	0.124032059	0.49923112
0.291448139	0.086276492	0.123411513	0.498863857
0.291543763	0.087119378	0.122916828	0.498420031
0.291496237	0.088179242	0.122578531	0.497745991
0.29111082	0.089211669	0.122363272	0.49731424
0.290183694	0.090716056	0.122017852	0.497082399
0.289351234	0.092067707	0.121811373	0.496769686
0.287913518	0.093374409	0.121922005	0.496790068
0.285771769	0.094671139	0.122036563	0.497520529
0.283666225	0.095917677	0.122309028	0.498107071
