1.363683
1.086335
0.986422
1.042617
1.017615
0.825780
0.746090
0.671027
0.613276
0.529421
0.685098
0.706287
0.790138
0.831105
0.789738
1.247744
0.531611
0.443466
0.479414
0.515887
0.549136
0.626417
0.625404
0.654396
0.612564
0.697086
0.741902
0.533008
0.578666
0.649743
0.758213
0.916786
0.706215
1.063654
0.599493
0.487333
0.498227
0.547674
0.606217
0.648859
0.712143
0.988549
0.636208
0.867513
0.501387
0.625553
0.728784
0.495084
0.688161
0.855494
0.492262
0.784468
0.537778
0.627608
0.728996
0.511826
0.722610
0.913558
0.431560
0.653447
