0.966055,0.000003,0.000269,0.033673,1
0.965766,0.000004,0.000271,0.033959,1
0.965487,0.000004,0.000274,0.034236,1
0.965212,0.000004,0.000277,0.034507,1
0.964923,0.000004,0.000280,0.034794,1
0.964633,0.000004,0.000283,0.035080,1
0.964372,0.000004,0.000286,0.035338,1
0.964140,0.000004,0.000290,0.035566,1
0.963922,0.000004,0.000293,0.035781,1
0.963702,0.000004,0.000297,0.035997,1
0.963469,0.000004,0.000300,0.036227,1
0.963208,0.000005,0.000303,0.036485,1
0.962927,0.000005,0.000306,0.036762,1
0.962651,0.000005,0.000309,0.037036,1
0.962383,0.000005,0.000311,0.037301,1
0.962120,0.000005,0.000313,0.037563,1
0.961863,0.000005,0.000314,0.037817,1
0.961610,0.000005,0.000316,0.038069,1
0.961338,0.000005,0.000318,0.038339,1
0.961017,0.000005,0.000320,0.038658,1
0.960639,0.000006,0.000324,0.039032,1
0.960229,0.000006,0.000327,0.039438,1
0.959814,0.000006,0.000331,0.039849,1
0.959381,0.000006,0.000335,0.040277,1
0.958906,0.000006,0.000340,0.040748,1
0.958386,0.000006,0.000345,0.041263,1
0.957839,0.000006,0.000350,0.041804,1
0.957280,0.000007,0.000356,0.042357,1
0.956725,0.000007,0.000362,0.042906,1
0.956196,0.000007,0.000369,0.043429,1
0.955690,0.000007,0.000374,0.043929,1
0.955179,0.000007,0.000380,0.044434,1
0.954648,0.000007,0.000385,0.044959,1
0.954109,0.000008,0.000390,0.045494,1
0.953567,0.000008,0.000394,0.046031,1
0.952987,0.000008,0.000398,0.046608,1
0.952345,0.000008,0.000403,0.047244,1
0.951666,0.000008,0.000408,0.047918,1
0.950974,0.000008,0.000413,0.048605,1
0.950282,0.000009,0.000417,0.049292,1
0.949602,0.000009,0.000422,0.049968,1
0.948942,0.000009,0.000426,0.050623,1
0.948301,0.000009,0.000430,0.051260,1
0.947661,0.000009,0.000434,0.051895,1
0.947010,0.000009,0.000438,0.052543,1
0.946354,0.000010,0.000442,0.053194,1
0.945702,0.000010,0.000445,0.053843,1
0.945032,0.000010,0.000448,0.054510,1
0.944335,0.000010,0.000452,0.055203,1
0.943632,0.000010,0.000456,0.055902,1
0.942929,0.000011,0.000461,0.056599,1
0.942236,0.000011,0.000465,0.057287,1
0.941573,0.000011,0.000469,0.057947,1
0.940939,0.000011,0.000472,0.058578,1
0.940299,0.000012,0.000475,0.059214,1
0.939624,0.000012,0.000478,0.059887,1
0.938934,0.000012,0.000480,0.060573,1
0.938277,0.000012,0.000482,0.061228,1
0.937663,0.000012,0.000483,0.061842,1
0.937052,0.000013,0.000483,0.062452,1
0.936418,0.000013,0.000483,0.063086,1
0.935766,0.000013,0.000483,0.063738,1
0.935101,0.000013,0.000482,0.064404,1
0.934424,0.000013,0.000482,0.065081,1
0.933737,0.000014,0.000482,0.065767,1
0.933025,0.000014,0.000482,0.066480,1
0.932269,0.000014,0.000482,0.067235,1
0.931492,0.000014,0.000482,0.068012,1
0.930711,0.000015,0.000482,0.068793,1
0.929907,0.000015,0.000481,0.069596,1
0.929072,0.000015,0.000481,0.070431,1
0.928225,0.000015,0.000481,0.071278,1
0.927387,0.000016,0.000482,0.072116,1
0.926558,0.000016,0.000481,0.072945,1
0.925726,0.000016,0.000481,0.073777,1
0.924882,0.000016,0.000481,0.074621,1
0.924023,0.000017,0.000481,0.075480,1
0.923151,0.000017,0.000481,0.076352,1
0.922281,0.000017,0.000481,0.077221,1
0.921436,0.000017,0.000480,0.078066,1
0.920618,0.000018,0.000480,0.078884,1
0.919786,0.000018,0.000479,0.079716,1
0.918906,0.000018,0.000479,0.080597,1
0.918001,0.000019,0.000479,0.081501,1
0.917109,0.000019,0.000478,0.082394,1
0.916228,0.000019,0.000478,0.083275,1
0.915361,0.000019,0.000477,0.084143,1
0.914539,0.000020,0.000476,0.084965,1
0.913777,0.000020,0.000475,0.085729,1
0.913042,0.000020,0.000473,0.086465,1
0.912296,0.000020,0.000472,0.087212,1
0.911530,0.000020,0.000471,0.087979,1
0.910752,0.000021,0.000470,0.088758,1
0.909955,0.000021,0.000469,0.089555,1
0.909146,0.000021,0.000468,0.090364,1
0.908352,0.000021,0.000468,0.091159,1
0.907587,0.000022,0.000467,0.091925,1
0.906848,0.000022,0.000466,0.092665,1
0.906131,0.000022,0.000465,0.093382,1
0.905439,0.000022,0.000465,0.094074,1
0.904765,0.000022,0.000464,0.094749,1
0.904064,0.000022,0.000464,0.095450,1
0.903289,0.000023,0.000463,0.096225,1
0.902428,0.000023,0.000463,0.097086,1
0.901504,0.000023,0.000463,0.098010,1
0.900568,0.000023,0.000462,0.098946,1
0.899684,0.000023,0.000461,0.099832,1
0.898887,0.000024,0.000459,0.100630,1
0.898157,0.000024,0.000457,0.101363,1
0.897439,0.000024,0.000454,0.102083,1
0.896716,0.000024,0.000451,0.102808,1
0.896029,0.000024,0.000448,0.103498,1
0.895407,0.000024,0.000445,0.104123,1
0.894823,0.000025,0.000442,0.104710,1
0.894217,0.000025,0.000439,0.105319,1
0.893543,0.000025,0.000436,0.105996,1
0.892772,0.000025,0.000434,0.106769,1
0.891901,0.000025,0.000432,0.107642,1
0.890964,0.000025,0.000430,0.108580,1
0.889993,0.000025,0.000429,0.109552,1
0.889028,0.000026,0.000428,0.110519,1
0.888076,0.000026,0.000426,0.111472,1
0.887068,0.000026,0.000425,0.112481,1
0.886013,0.000026,0.000424,0.113537,1
0.885007,0.000026,0.000423,0.114544,1
0.884057,0.000026,0.000421,0.115496,1
0.883105,0.000026,0.000420,0.116449,1
0.882115,0.000027,0.000418,0.117440,1
0.881071,0.000027,0.000417,0.118485,1
0.879981,0.000027,0.000415,0.119577,1
0.878846,0.000027,0.000414,0.120713,1
0.877661,0.000027,0.000413,0.121899,1
0.876440,0.000027,0.000412,0.123121,1
0.875234,0.000028,0.000411,0.124327,1
0.874114,0.000028,0.000409,0.125449,1
0.873096,0.000028,0.000408,0.126468,1
0.872132,0.000028,0.000406,0.127435,1
0.871200,0.000028,0.000403,0.128369,1
0.870337,0.000028,0.000401,0.129233,1
0.869529,0.000028,0.000399,0.130044,1
0.868745,0.000028,0.000396,0.130831,1
0.867983,0.000028,0.000394,0.131596,1
0.867240,0.000028,0.000391,0.132340,1
0.866560,0.000028,0.000389,0.133023,1
0.865939,0.000028,0.000387,0.133646,1
0.865338,0.000028,0.000384,0.134249,1
0.864749,0.000028,0.000383,0.134840,1
0.864150,0.000028,0.000381,0.135441,1
0.863522,0.000028,0.000379,0.136071,1
0.862882,0.000028,0.000377,0.136712,1
0.862270,0.000028,0.000376,0.137326,1
0.861690,0.000028,0.000374,0.137907,1
0.861105,0.000028,0.000373,0.138494,1
0.860500,0.000028,0.000371,0.139101,1
0.859882,0.000028,0.000370,0.139720,1
0.859230,0.000028,0.000368,0.140373,1
0.858502,0.000028,0.000368,0.141102,1
0.857672,0.000029,0.000368,0.141931,1
0.856786,0.000029,0.000368,0.142817,1
0.855923,0.000029,0.000369,0.143680,1
0.855068,0.000029,0.000369,0.144534,1
0.854143,0.000029,0.000370,0.145458,1
0.853113,0.000029,0.000372,0.146486,1
0.852026,0.000029,0.000373,0.147572,1
0.850973,0.000029,0.000374,0.148624,1
0.849975,0.000029,0.000375,0.149620,1
0.849007,0.000029,0.000376,0.150588,1
0.848055,0.000030,0.000377,0.151538,1
0.847099,0.000030,0.000378,0.152493,1
0.846115,0.000030,0.000380,0.153476,1
0.845084,0.000030,0.000381,0.154505,1
0.843944,0.000030,0.000383,0.155643,1
0.842667,0.000030,0.000385,0.156918,1
0.841340,0.000030,0.000388,0.158241,1
0.840064,0.000031,0.000390,0.159515,1
0.838850,0.000031,0.000393,0.160727,1
0.837674,0.000031,0.000395,0.161900,1
0.836535,0.000031,0.000397,0.163037,1
0.835456,0.000031,0.000400,0.164113,1
0.834366,0.000031,0.000402,0.165200,1
0.833071,0.000032,0.000405,0.166493,1
0.831509,0.000032,0.000408,0.168052,1
0.829823,0.000032,0.000412,0.169734,1
0.828151,0.000032,0.000415,0.171401,1
0.826552,0.000032,0.000419,0.172997,1
0.825001,0.000032,0.000422,0.174545,1
0.823438,0.000033,0.000425,0.176105,1
0.821865,0.000033,0.000428,0.177674,1
0.820325,0.000033,0.000432,0.179210,1
0.818858,0.000033,0.000435,0.180673,1
0.817427,0.000033,0.000439,0.182101,1
0.816014,0.000033,0.000443,0.183509,1
0.814691,0.000034,0.000447,0.184828,1
0.813407,0.000034,0.000451,0.186108,1
0.812081,0.000034,0.000456,0.187430,1
0.810795,0.000034,0.000460,0.188711,1
0.809636,0.000034,0.000464,0.189866,1
0.808551,0.000034,0.000468,0.190947,1
0.807472,0.000034,0.000472,0.192022,1
0.806385,0.000034,0.000476,0.193105,1
0.805319,0.000034,0.000480,0.194167,1
0.804298,0.000034,0.000484,0.195184,1
0.803270,0.000034,0.000488,0.196207,1
0.802155,0.000034,0.000493,0.197318,1
0.800998,0.000035,0.000497,0.198470,1
0.799896,0.000035,0.000502,0.199568,1
0.798843,0.000035,0.000507,0.200615,1
0.797793,0.000035,0.000512,0.201660,1
0.796658,0.000035,0.000518,0.202789,1
0.795368,0.000035,0.000524,0.204073,1
0.793948,0.000035,0.000530,0.205487,1
0.792479,0.000035,0.000536,0.206949,1
0.791070,0.000036,0.000542,0.208352,1
0.789851,0.000036,0.000548,0.209566,1
0.788843,0.000036,0.000553,0.210568,1
0.787955,0.000036,0.000559,0.211451,1
0.787118,0.000036,0.000564,0.212282,1
0.786315,0.000036,0.000570,0.213079,1
0.785529,0.000036,0.000576,0.213859,1
0.784777,0.000036,0.000583,0.214604,1
0.784106,0.000036,0.000589,0.215269,1
0.783524,0.000036,0.000596,0.215844,1
0.783019,0.000036,0.000602,0.216343,1
0.782560,0.000036,0.000609,0.216795,1
0.782101,0.000036,0.000616,0.217246,1
0.781627,0.000036,0.000623,0.217713,1
0.781150,0.000036,0.000631,0.218183,1
0.780679,0.000036,0.000638,0.218646,1
0.780208,0.000036,0.000645,0.219110,1
0.779712,0.000037,0.000653,0.219599,1
0.779238,0.000037,0.000660,0.220065,1
0.778900,0.000037,0.000667,0.220396,1
0.778735,0.000037,0.000673,0.220555,1
0.778691,0.000037,0.000679,0.220594,1
0.778721,0.000036,0.000685,0.220558,1
0.778810,0.000036,0.000690,0.220464,1
